dtime,time,open,high,low,close,vwap,volume,count
2020-04-24,1587686400,6938.7,7080.6,6850.1,6938.0,6977.8,6483.3658107,31815
2020-04-23,1587600000,6590.7,7150.8,6501.6,6935.0,6820.7,10416.87937194,46485
2020-04-22,1587513600,6319.2,6620.0,6300.0,6590.0,6495.4,6849.58651202,26827
2020-04-21,1587427200,6305.7,6425.6,6276.0,6319.3,6337.1,6273.08641219,27362
2020-04-20,1587340800,6568.2,6650.0,6237.3,6305.7,6432.9,8223.59218716,36998
2020-04-19,1587254400,6689.0,6699.7,6507.0,6567.6,6592.5,2608.77883913,16879
2020-04-18,1587168000,6476.0,6720.0,6470.1,6687.7,6625.2,3376.25379638,20582
2020-04-17,1587081600,6547.8,6597.9,6444.5,6475.7,6521.7,4811.84143734,27668
2020-04-16,1586995200,6088.0,6635.9,5950.5,6547.8,6398.2,13078.42299735,49035
2020-04-15,1586908800,6265.6,6330.1,6064.0,6087.9,6212.5,6666.36132628,31869
2020-04-14,1586822400,6281.8,6380.9,6207.2,6265.6,6294.1,5576.29819961,27780
2020-04-13,1586736000,6326.4,6333.5,6047.2,6280.2,6177.7,6775.08005653,33792
2020-04-12,1586649600,6310.0,6600.0,6216.7,6330.0,6443.4,4992.17853968,27429
2020-04-11,1586563200,6284.5,6366.6,6201.0,6311.2,6282.3,2461.21113844,21662
2020-04-10,1586476800,6687.9,6694.8,6170.3,6284.1,6356.8,8756.89039238,43485
2020-04-09,1586390400,6786.6,6790.0,6560.0,6688.5,6702.9,6050.24394586,31293
2020-04-08,1586304000,6611.2,6832.0,6574.7,6784.9,6728.3,6719.62195341,35429
2020-04-07,1586217600,6800.4,6913.5,6486.6,6611.3,6731.0,10167.55887693,46262
2020-04-06,1586131200,6282.1,6813.9,6274.7,6799.1,6601.9,10396.20762373,48495
2020-04-05,1586044800,6365.0,6406.6,6205.0,6282.1,6292.2,2871.41125521,20080
2020-04-04,1585958400,6249.0,6480.4,6180.0,6365.0,6303.5,4248.11330363,25135
2020-04-03,1585872000,6263.9,6526.4,6133.0,6247.5,6340.5,8560.07144915,38784
2020-04-02,1585785600,6084.2,6646.0,6009.3,6265.5,6273.2,15036.56273772,58687
2020-04-01,1585699200,5838.7,6121.0,5641.4,6076.9,5790.5,7418.73190675,34584
2020-03-31,1585612800,5804.6,6190.9,5797.7,5838.5,5903.4,6448.004756,28246
2020-03-30,1585526400,5283.8,5995.9,5270.0,5804.6,5732.6,11047.42367335,38235
2020-03-29,1585440000,5629.9,5650.0,5282.0,5284.4,5457.9,6187.47311245,25567
2020-03-28,1585353600,5748.7,5748.7,5424.0,5629.9,5601.6,8742.33460248,36210
2020-03-27,1585267200,6127.9,6228.1,5627.2,5748.8,6018.1,6999.00219122,31555
2020-03-26,1585180800,6161.9,6245.0,5963.8,6127.8,6076.4,8816.5645392,31807
2020-03-25,1585094400,6273.7,6459.7,6000.0,6159.7,6193.0,11219.34293489,42401
2020-03-24,1585008000,6044.0,6363.8,5935.6,6273.7,6194.1,12195.40823924,49153
2020-03-23,1584921600,5460.1,6183.0,5350.0,6047.8,5762.4,13603.65974718,49281
2020-03-22,1584835200,5834.8,6024.5,5404.5,5465.8,5675.0,7581.48485854,35862
2020-03-21,1584748800,5823.8,6067.3,5503.2,5834.8,5793.3,6739.30727788,35875
2020-03-20,1584662400,5830.1,6500.0,5270.0,5823.3,6011.5,25449.16909531,85974
2020-03-19,1584576000,4952.6,6063.4,4839.3,5830.2,5509.9,22098.61302525,76303
2020-03-18,1584489600,4866.4,4985.0,4622.0,4953.0,4816.6,13244.73510137,43593
2020-03-17,1584403200,4519.5,5082.6,4436.7,4867.0,4839.0,15923.72690992,51601
2020-03-16,1584316800,4817.7,4839.4,4000.1,4519.5,4376.8,22814.77817597,78158
2020-03-15,1584230400,4683.9,5389.7,4617.5,4817.7,4893.2,9477.52052079,39140
2020-03-14,1584144000,5106.5,5136.1,4575.1,4683.9,4869.2,7952.80170869,37460
2020-03-13,1584057600,4392.7,5431.9,3550.0,5113.4,4727.1,36041.96463099,156911
2020-03-12,1583971200,7046.4,7071.0,4200.0,4392.8,5487.5,35435.17516458,136219
2020-03-11,1583884800,6978.9,7090.0,6721.5,7046.5,6907.7,6432.38408597,26907
2020-03-10,1583798400,6955.7,7181.7,6810.4,6977.6,7028.1,7608.76179795,32369
2020-03-09,1583712000,7075.8,7200.0,6675.0,6955.0,6873.7,10961.42799386,49079
2020-03-08,1583625600,7896.9,7896.9,7027.0,7075.9,7459.6,6763.37231201,34298
2020-03-07,1583539200,8116.7,8163.8,7852.2,7896.9,8003.8,1905.2099844,15363
2020-03-06,1583452800,8082.3,8151.5,7988.8,8118.3,8071.6,2957.44496872,19620
2020-03-05,1583366400,7869.7,8189.9,7869.6,8082.3,8093.6,4659.12017621,25338
2020-03-04,1583280000,7849.5,7940.0,7805.6,7872.7,7870.1,3410.0577988,21585
2020-03-03,1583193600,8007.9,8025.0,7770.1,7849.5,7889.6,4689.73542424,27680
2020-03-02,1583107200,7722.7,8068.5,7690.2,8005.7,7917.5,5758.95203055,29460
2020-03-01,1583020800,7739.2,7942.5,7622.3,7722.6,7750.9,3322.45134682,19404
2020-02-29,1582934400,7893.1,7987.8,7735.6,7736.9,7869.1,1714.27606776,16949
2020-02-28,1582848000,8014.9,8100.0,7680.2,7893.1,7858.9,6285.47086928,33990
2020-02-27,1582761600,8072.0,8183.3,7839.0,8011.0,8049.7,5946.03064338,32973
2020-02-26,1582675200,8555.7,8613.3,7939.3,8072.1,8226.2,10768.00297477,43736
2020-02-25,1582588800,8913.6,8936.7,8505.0,8555.7,8718.3,4850.99527172,26725
2020-02-24,1582502400,9199.3,9243.1,8734.5,8915.2,8963.2,4211.04466302,23924
2020-02-23,1582416000,8929.5,9233.0,8923.1,9199.3,9124.1,2160.78436194,14113
2020-02-22,1582329600,8945.4,8959.4,8829.8,8929.5,8914.8,1189.03087554,11288
2020-02-21,1582243200,8918.9,9050.0,8804.0,8945.2,8975.7,2962.34834277,19267
2020-02-20,1582156800,8893.0,8987.4,8735.0,8918.9,8888.9,4475.25302262,25998
2020-02-19,1582070400,9430.2,9549.1,8680.0,8896.2,9218.1,5964.14745673,32869
2020-02-18,1581984000,8963.4,9512.0,8911.1,9432.3,9152.0,6413.75577076,30304
2020-02-17,1581897600,9167.4,9195.0,8740.4,8957.1,8942.6,6342.84042325,28476
2020-02-16,1581811200,9164.2,9291.6,8913.2,9167.4,9095.6,2993.81380804,20915
2020-02-15,1581724800,9574.9,9589.9,9083.6,9164.2,9290.0,4083.65884621,25912
2020-02-14,1581638400,9451.4,9592.5,9334.1,9571.4,9478.5,3919.03064082,22636
2020-02-13,1581552000,9528.6,9677.1,9270.0,9451.3,9463.4,7064.88517304,34418
2020-02-12,1581465600,9401.5,9599.0,9382.1,9526.5,9494.8,4846.56167458,30822
2020-02-11,1581379200,9029.8,9495.0,8891.4,9401.8,9203.4,6111.65763785,31814
2020-02-10,1581292800,9287.1,9309.9,8921.0,9029.8,9038.3,5234.57097742,27170
2020-02-09,1581206400,9056.7,9291.6,9031.3,9288.1,9212.2,3573.26389099,22130
2020-02-08,1581120000,8962.2,9093.1,8832.3,9058.4,8992.2,2602.28356241,17571
2020-02-07,1581033600,8882.3,9018.9,8860.0,8970.0,8934.9,3786.36701597,22687
2020-02-06,1580947200,8729.9,8956.0,8660.1,8882.3,8848.7,4929.06961022,26920
2020-02-05,1580860800,8307.7,8860.1,8295.7,8729.9,8612.8,5986.69637804,30979
2020-02-04,1580774400,8406.2,8449.8,8210.5,8307.9,8311.9,3817.40731532,22507
2020-02-03,1580688000,8411.0,8650.0,8350.0,8406.2,8443.2,3402.1271029,22226
2020-02-02,1580601600,8459.3,8530.0,8250.0,8411.0,8447.3,2313.03102544,15320
2020-02-01,1580515200,8414.0,8525.0,8380.0,8459.3,8447.3,1412.42665783,11126
2020-01-31,1580428800,8609.0,8624.4,8325.4,8414.0,8437.4,4733.76255872,23513
2020-01-30,1580342400,8429.8,8671.9,8324.2,8609.0,8523.3,5110.85482259,27031
2020-01-29,1580256000,8518.3,8563.7,8381.6,8429.8,8476.2,4789.81889108,27776
2020-01-28,1580169600,8064.3,8530.0,7588.8,8520.0,8201.4,8003.30463554,37287
2020-01-27,1580083200,7796.7,8137.5,7761.3,8064.3,7946.4,4882.99089086,25865
2020-01-26,1579996800,7566.3,7799.0,7526.9,7796.7,7694.1,2322.71310513,15367
2020-01-25,1579910400,7642.0,7652.8,7501.1,7566.3,7567.5,1711.55530359,11978
2020-01-24,1579824000,7596.2,7723.0,7460.2,7642.0,7611.2,4486.57111257,20035
2020-01-23,1579737600,7810.0,7814.0,7480.0,7596.2,7589.2,4620.70241897,23657
2020-01-22,1579651200,7870.1,7935.0,7738.8,7810.0,7817.8,2332.55502173,13252
2020-01-21,1579564800,7791.1,7913.5,7650.0,7870.1,7794.7,3809.85256942,18216
2020-01-20,1579478400,7848.0,7880.1,7678.3,7791.1,7795.4,4188.16328655,19543
2020-01-19,1579392000,8029.9,8267.3,7635.0,7848.0,7936.9,6373.2680877,26427
2020-01-18,1579305600,8020.4,8086.0,7950.0,8029.9,8023.3,2024.08290938,13791
2020-01-17,1579219200,7828.3,8100.5,7785.5,8020.4,7997.5,6120.8925723,28803
2020-01-16,1579132800,7903.0,7940.0,7710.7,7828.7,7787.8,4043.27783323,22186
2020-01-15,1579046400,7924.1,7985.0,7700.0,7912.3,7864.9,7271.36019458,34090
2020-01-14,1578960000,7290.1,7979.9,7290.1,7928.5,7734.5,9515.22376728,41857
2020-01-13,1578873600,7347.9,7360.0,7237.6,7290.1,7285.0,3520.69242251,14726
2020-01-12,1578787200,7216.8,7350.0,7165.0,7347.9,7295.7,1730.36177767,10657
2020-01-11,1578700800,7361.0,7438.9,7203.0,7216.8,7308.6,2904.83091011,15860
2020-01-10,1578614400,7037.9,7361.0,6930.0,7361.0,7145.0,5658.7750052,24358
2020-01-09,1578528000,7248.3,7248.9,6980.4,7038.5,7106.2,4511.03996199,21184
2020-01-08,1578441600,7317.6,7681.5,7081.0,7246.6,7405.6,9410.69510272,35800
2020-01-07,1578355200,6937.2,7365.2,6937.2,7317.6,7131.8,7642.06925913,31427
2020-01-06,1578268800,6588.0,6963.1,6580.0,6940.0,6770.3,4812.21147385,21557
2020-01-05,1578182400,6589.4,6711.1,6553.3,6588.0,6655.0,2166.01735854,13584
2020-01-04,1578096000,6569.8,6622.9,6522.5,6589.4,6566.9,1660.05091256,12016
2020-01-03,1578009600,6219.2,6629.3,6142.6,6569.9,6498.0,5184.96922953,23838
2020-01-02,1577923200,6399.0,6406.4,6201.0,6219.2,6318.9,3539.82960821,18744
2020-01-01,1577836800,6399.5,6465.0,6380.0,6401.1,6425.5,1462.76306278,9875
2019-12-31,1577750400,6449.8,6511.5,6335.3,6397.4,6425.9,3275.82693101,15199
2019-12-30,1577664000,6606.7,6606.7,6430.1,6449.8,6509.9,3563.10859204,17454
2019-12-29,1577577600,6536.6,6741.5,6519.4,6606.7,6610.8,2333.99676116,13283
2019-12-28,1577491200,6485.0,6584.8,6473.2,6536.7,6538.7,1739.18840462,12176
2019-12-27,1577404800,6489.9,6507.3,6351.0,6485.0,6443.3,3098.12258174,16925
2019-12-26,1577318400,6481.7,6688.1,6445.3,6489.9,6538.6,2534.76681887,12590
2019-12-25,1577232000,6547.6,6561.3,6414.8,6482.4,6483.6,3751.62813451,13380
2019-12-24,1577145600,6604.5,6735.2,6466.7,6547.6,6601.3,2885.51953247,15442
2019-12-23,1577059200,6788.0,6937.1,6559.1,6604.5,6770.0,6384.22573532,23675
2019-12-22,1576972800,6455.6,6794.7,6438.5,6785.7,6618.8,2870.27576433,15033
2019-12-21,1576886400,6500.5,6500.6,6433.6,6455.6,6458.2,1050.63065624,10763
2019-12-20,1576800000,6432.0,6521.2,6370.2,6500.5,6455.3,3425.76335927,16399
2019-12-19,1576713600,6557.0,6630.7,6327.7,6432.0,6440.1,4178.26175037,17698
2019-12-18,1576627200,5925.7,6711.1,5801.0,6557.0,6148.2,9390.41133197,34992
2019-12-17,1576540800,6182.1,6222.5,5859.0,5925.7,6046.2,6248.58350779,28840
2019-12-16,1576454400,6390.1,6401.9,6135.0,6182.1,6277.7,5034.52288562,21789
2019-12-15,1576368000,6351.3,6485.1,6307.8,6390.1,6385.5,2146.92523081,12386
2019-12-14,1576281600,6523.2,6538.1,6305.0,6351.3,6412.2,1678.74610064,11430
2019-12-13,1576195200,6431.8,6556.6,6431.8,6524.8,6489.6,3065.72401073,12583
2019-12-12,1576108800,6478.4,6555.0,6359.8,6431.8,6447.8,4113.68855273,16373
2019-12-11,1576022400,6515.3,6569.8,6444.0,6478.4,6510.7,3018.43240741,13688
2019-12-10,1575936000,6635.0,6686.0,6463.0,6515.3,6576.8,3990.27760447,17533
2019-12-09,1575849600,6803.2,6931.6,6588.8,6635.0,6737.8,4444.28139829,17228
2019-12-08,1575763200,6778.6,6848.0,6680.2,6803.7,6790.0,1475.94873177,10305
2019-12-07,1575676800,6828.1,6885.0,6765.7,6778.6,6808.5,1608.44200262,10397
2019-12-06,1575590400,6660.0,6869.9,6587.8,6828.1,6701.3,3693.01556513,16503
2019-12-05,1575504000,6493.4,6752.9,6456.8,6659.5,6633.3,3928.53337409,18248
2019-12-04,1575417600,6590.1,7047.9,6411.1,6493.2,6631.1,6265.88677185,24403
2019-12-03,1575331200,6602.7,6691.9,6538.7,6590.1,6605.4,3083.29517508,14443
2019-12-02,1575244800,6724.8,6753.5,6501.0,6602.7,6609.1,3829.75969723,16797
2019-12-01,1575158400,6867.6,6867.6,6582.3,6724.8,6684.3,3530.3224886,16152
2019-11-30,1575072000,7042.7,7100.9,6783.1,6867.6,6929.2,2085.56062297,14475
2019-11-29,1574985600,6760.6,7144.1,6748.0,7042.6,6971.5,4830.0936168,21252
2019-11-28,1574899200,6849.6,6967.9,6711.0,6760.6,6845.1,3981.91255995,19017
2019-11-27,1574812800,6513.4,6980.0,6245.2,6849.6,6619.3,7564.75077922,28284
2019-11-26,1574726400,6477.9,6672.0,6376.1,6513.4,6483.7,4399.18295558,19419
2019-11-25,1574640000,6275.7,6718.8,5950.0,6477.9,6319.0,9544.97338393,33607
2019-11-24,1574553600,6659.8,6670.0,6232.9,6275.7,6438.0,3114.45171114,14049
2019-11-23,1574467200,6626.6,6686.3,6466.4,6659.8,6594.3,2203.11551223,13827
2019-11-22,1574380800,6892.9,6992.9,6153.4,6626.6,6534.6,11066.73096174,40906
2019-11-21,1574294400,7297.2,7327.2,6712.0,6892.9,6994.8,5987.29083791,26002
2019-11-20,1574208000,7341.9,7432.5,7265.5,7297.6,7324.8,2927.30652354,14963
2019-11-19,1574121600,7395.0,7412.8,7234.4,7341.9,7322.7,3433.50320244,17707
2019-11-18,1574035200,7695.9,7698.2,7258.0,7395.0,7525.4,4256.12939765,21278
2019-11-17,1573948800,7687.8,7799.9,7600.0,7695.9,7720.4,1503.72653597,10212
2019-11-16,1573862400,7668.3,7735.6,7642.9,7687.8,7681.0,971.06047016,8339
2019-11-15,1573776000,7833.2,7963.9,7600.0,7668.3,7759.5,4455.20496368,19856
2019-11-14,1573689600,7966.0,7979.9,7795.4,7834.2,7855.8,2916.28897654,16619
2019-11-13,1573603200,7999.9,8025.0,7909.0,7963.7,7964.9,2346.52696984,13587
2019-11-12,1573516800,7906.4,8059.1,7800.0,7999.9,7924.8,3296.19083535,16304
2019-11-11,1573430400,8200.8,8234.2,7809.3,7906.4,7937.4,3864.49976397,17202
2019-11-10,1573344000,8000.2,8284.0,7950.5,8200.8,8138.7,1956.42329646,11977
2019-11-09,1573257600,7961.1,8064.3,7882.5,8000.2,7985.0,1400.85114177,10139
2019-11-08,1573171200,8329.9,8362.2,7871.1,7961.1,8084.7,5138.16431523,22883
2019-11-07,1573084800,8447.3,8465.0,8200.0,8329.9,8333.0,2846.91062673,17811
2019-11-06,1572998400,8412.9,8520.0,8376.0,8447.3,8439.1,2546.48046197,14876
2019-11-05,1572912000,8458.6,8524.9,8245.0,8405.6,8394.9,3432.27373301,18575
2019-11-04,1572825600,8252.0,8599.0,8186.1,8458.6,8359.9,3386.5598735,17971
2019-11-03,1572739200,8333.6,8403.7,8139.0,8252.0,8235.1,1891.29511517,11456
2019-11-02,1572652800,8292.1,8400.0,8251.0,8333.5,8329.6,1429.61124923,10672
2019-11-01,1572566400,8208.1,8336.0,8123.1,8290.7,8221.5,2795.88931791,14573
2019-10-31,1572480000,8224.5,8450.0,8030.5,8208.1,8239.1,3821.26895032,19685
2019-10-30,1572393600,8488.5,8517.8,8104.4,8224.5,8246.1,4528.62356717,19559
2019-10-29,1572307200,8305.8,8599.0,8180.0,8487.0,8452.2,4156.64248737,19882
2019-10-28,1572220800,8605.0,8949.8,8272.4,8302.2,8504.8,4977.9991854,23681
2019-10-27,1572134400,8335.3,8842.3,8203.0,8605.0,8557.1,4741.26007963,23238
2019-10-26,1572048000,7811.5,9388.8,7796.2,8335.3,8487.0,11783.88618796,50160
2019-10-25,1571961600,6701.0,7913.0,6670.0,7811.5,7300.3,8497.92663067,32008
2019-10-24,1571875200,6726.4,6769.9,6619.5,6701.0,6703.3,2983.42273609,14731
2019-10-23,1571788800,7217.1,7241.9,6600.0,6723.1,6873.2,8204.84514871,29693
2019-10-22,1571702400,7371.2,7460.0,7195.9,7217.1,7373.9,3575.83820306,15086
2019-10-21,1571616000,7378.9,7490.0,7311.3,7371.2,7378.6,3075.83728421,14668
2019-10-20,1571529600,7132.6,7488.0,7070.0,7378.9,7289.6,2561.50046257,12835
2019-10-19,1571443200,7129.7,7249.0,7060.5,7132.6,7142.1,1913.3999302,12064
2019-10-18,1571356800,7266.1,7299.9,7050.0,7129.7,7131.9,3905.96022273,16423
2019-10-17,1571270400,7225.8,7319.7,7181.0,7267.2,7258.2,3762.90711082,15409
2019-10-16,1571184000,7400.0,7417.6,7161.6,7225.8,7270.4,3837.50141277,18403
2019-10-15,1571097600,7576.9,7647.9,7350.1,7400.0,7489.4,3505.12914891,15429
2019-10-14,1571011200,7525.0,7627.9,7470.0,7576.1,7543.8,2415.60774193,13998
2019-10-13,1570924800,7532.5,7682.0,7370.0,7525.0,7558.3,1831.00502073,11868
2019-10-12,1570838400,7493.2,7629.8,7488.3,7532.5,7571.2,1331.48997016,9729
2019-10-11,1570752000,7809.2,8000.0,7451.0,7493.2,7634.9,4694.10913496,20806
2019-10-10,1570665600,7813.3,7866.5,7677.0,7809.2,7768.6,3565.72109859,17016
2019-10-09,1570579200,7472.6,7900.0,7405.1,7813.3,7682.3,4651.48388194,20840
2019-10-08,1570492800,7484.2,7595.0,7405.1,7477.5,7477.0,2851.85946245,15606
2019-10-07,1570406400,7170.1,7574.8,7085.0,7484.2,7375.3,5562.48593536,24897
2019-10-06,1570320000,7420.0,7448.0,7108.0,7170.1,7252.8,3208.84484353,20956
2019-10-05,1570233600,7445.0,7470.7,7315.3,7420.0,7385.3,2004.69792901,11939
2019-10-04,1570147200,7515.2,7521.3,7325.0,7445.0,7430.4,2619.91916818,14646
2019-10-03,1570060800,7658.6,7688.5,7364.8,7515.2,7494.2,3103.76667003,16549
2019-10-02,1569974400,7618.5,7664.3,7470.6,7658.3,7553.6,3197.53887277,16894
2019-10-01,1569888000,7619.0,7820.0,7530.6,7618.5,7687.6,4488.95053182,21786
2019-09-30,1569801600,7369.7,7665.0,7061.0,7619.0,7411.1,6715.54290834,27022
2019-09-29,1569715200,7522.2,7539.6,7237.6,7369.7,7350.5,2501.96593018,15352
2019-09-28,1569628800,7498.4,7644.4,7355.5,7522.2,7465.1,2522.7428542,15649
2019-09-27,1569542400,7382.2,7591.5,7183.2,7498.4,7368.0,5647.36471317,24344
2019-09-26,1569456000,7718.8,7774.0,7051.7,7382.2,7464.6,8193.58699035,34131
2019-09-25,1569369600,7763.0,7963.0,7474.9,7715.7,7681.0,8047.62203489,35117
2019-09-24,1569283200,8830.0,8918.4,7314.0,7761.7,8125.9,15291.0178743,62028
2019-09-23,1569196800,9117.0,9131.0,8765.4,8830.0,8974.7,4010.04126273,21636
2019-09-22,1569110400,9065.3,9160.0,8952.4,9118.3,9067.6,1425.95903424,10892
2019-09-21,1569024000,9230.9,9233.9,9018.7,9065.3,9092.9,1592.30068125,11514
2019-09-20,1568937600,9306.0,9329.9,9165.0,9230.9,9225.2,2433.44998833,15554
2019-09-19,1568851200,9222.4,9370.1,8750.0,9306.0,9017.3,5595.80063174,27718
2019-09-18,1568764800,9213.4,9269.5,9141.3,9222.4,9232.1,2621.90342071,17049
2019-09-17,1568678400,9328.7,9328.7,9204.6,9213.4,9260.7,2637.06023715,17990
2019-09-16,1568592000,9314.1,9398.2,9160.0,9328.7,9285.2,3683.57687581,17728
2019-09-15,1568505600,9356.9,9379.2,9273.3,9314.1,9318.0,910.83901883,9410
2019-09-14,1568419200,9351.8,9427.4,9248.9,9359.7,9344.1,1309.5427932,10924
2019-09-13,1568332800,9440.4,9445.0,9198.0,9351.8,9310.0,2956.54491636,15366
2019-09-12,1568246400,9232.4,9455.0,9125.6,9440.3,9299.9,3829.24978989,18661
2019-09-11,1568160000,9149.7,9254.0,8980.0,9232.4,9129.6,3747.47405839,18247
2019-09-10,1568073600,9348.3,9421.2,9000.8,9150.5,9214.6,3455.30933766,16317
2019-09-09,1567987200,9456.6,9550.0,9129.3,9349.3,9326.0,3654.17619244,19421
2019-09-08,1567900800,9498.4,9600.0,9299.7,9456.6,9454.8,1835.53451626,11585
2019-09-07,1567814400,9344.7,9580.0,9341.3,9498.4,9457.6,1674.20206489,12046
2019-09-06,1567728000,9590.1,9927.6,9259.0,9346.4,9640.1,6004.76142856,26551
2019-09-05,1567641600,9584.4,9657.0,9480.0,9590.1,9576.7,2764.59474973,16139
2019-09-04,1567555200,9690.8,9819.6,9423.3,9584.4,9594.6,4754.40129461,21228
2019-09-03,1567468800,9477.2,9830.0,9360.2,9690.8,9617.0,5842.79782728,25788
2019-09-02,1567382400,8889.5,9544.0,8882.6,9477.2,9153.7,4913.28004002,23219
2019-09-01,1567296000,8761.3,8986.7,8700.0,8887.8,8801.5,1571.72034883,10712
2019-08-31,1567209600,8727.1,8820.0,8600.5,8761.3,8731.9,1183.51058213,10925
2019-08-30,1567123200,8589.7,8844.7,8463.2,8727.1,8687.9,3416.14673314,18074
2019-08-29,1567036800,8780.5,8780.5,8420.0,8589.7,8573.6,5258.92696761,25665
2019-08-28,1566950400,9169.0,9284.0,8639.6,8780.5,8967.9,5046.48702028,24629
2019-08-27,1566864000,9333.9,9342.8,9039.4,9169.0,9149.5,2776.99043571,15791
2019-08-26,1566777600,9104.9,9563.0,9104.9,9333.9,9322.8,3952.49249042,19459
2019-08-25,1566691200,9109.8,9290.0,8906.9,9104.8,9065.2,2107.79043914,14553
2019-08-24,1566604800,9338.0,9362.2,8898.0,9109.8,9068.4,2570.25188521,17560
2019-08-23,1566518400,9123.8,9418.2,9065.4,9338.0,9276.0,3098.9997089,19453
2019-08-22,1566432000,9139.9,9242.0,8818.0,9123.8,9049.4,3902.06389022,18846
2019-08-21,1566345600,9699.3,9729.9,8888.0,9140.0,9134.2,6020.44569831,28797
2019-08-20,1566259200,9861.5,9883.0,9521.5,9699.3,9683.5,3321.50129775,18640
2019-08-19,1566172800,9312.9,9866.0,9271.0,9861.5,9628.9,3761.60014394,21003
2019-08-18,1566086400,9211.4,9470.9,9090.8,9312.9,9333.5,1634.76773202,12927
2019-08-17,1566000000,9333.7,9450.0,9019.0,9211.4,9244.8,2229.94981555,14466
2019-08-16,1565913600,9280.0,9500.9,8791.8,9333.7,9167.3,5827.29181185,27059
2019-08-15,1565827200,8997.0,9415.0,8520.2,9280.0,8973.2,9641.55802751,37878
2019-08-14,1565740800,9723.3,9723.3,8901.0,8997.0,9316.7,6560.18027472,31573
2019-08-13,1565654400,10154.9,10210.0,9609.7,9723.3,9868.8,4380.66981763,20551
2019-08-12,1565568000,10308.6,10312.1,10055.1,10154.9,10163.5,2234.10097172,14260
2019-08-11,1565481600,10097.3,10344.3,9908.9,10308.6,10154.9,2178.82444142,14579
2019-08-10,1565395200,10589.2,10682.0,10045.0,10097.3,10236.2,3447.28087713,19780
2019-08-09,1565308800,10711.2,10761.6,10407.6,10590.5,10552.0,3914.08308207,22315
2019-08-08,1565222400,10670.0,10767.7,10252.0,10711.3,10506.4,4142.81648168,29371
2019-08-07,1565136000,10228.7,10810.0,10137.9,10670.0,10495.3,6316.57649945,33428
2019-08-06,1565049600,10488.2,10987.4,10013.1,10228.7,10519.3,6927.44709371,37823
2019-08-05,1564963200,9870.4,10677.9,9870.4,10487.9,10449.3,6891.30468844,40009
2019-08-04,1564876800,9720.2,9960.0,9450.0,9870.4,9748.6,2610.50154135,19728
2019-08-03,1564790400,9472.6,9813.3,9457.5,9720.2,9706.9,2311.87458917,16616
2019-08-02,1564704000,9385.0,9599.0,9165.0,9472.6,9442.0,4086.22619387,25817
2019-08-01,1564617600,9100.4,9444.0,8935.7,9379.1,9145.1,4150.59971834,21297
2019-07-31,1564531200,8593.3,9110.0,8578.5,9100.4,8873.5,5190.06057992,21549
2019-07-30,1564444800,8521.5,8729.0,8416.3,8593.3,8586.8,3956.35599319,18856
2019-07-29,1564358400,8578.0,8746.0,8421.0,8521.5,8549.0,5267.47805162,17871
2019-07-28,1564272000,8521.8,8649.9,8222.2,8577.5,8484.7,2461.39214064,15986
2019-07-27,1564185600,8845.8,9175.5,8401.0,8521.8,8684.2,4817.03160171,21252
2019-07-26,1564099200,8870.1,8890.0,8674.9,8846.5,8791.8,3885.91134887,17622
2019-07-25,1564012800,8780.0,9149.0,8753.4,8870.1,9006.9,3862.88999672,18839
2019-07-24,1563926400,8841.4,8919.9,8556.0,8780.0,8723.7,5876.84445835,26525
2019-07-23,1563840000,9228.9,9228.9,8812.0,8850.7,8978.6,5912.75374131,24173
2019-07-22,1563753600,9448.9,9536.5,8980.6,9228.9,9244.5,4766.65803309,22830
2019-07-21,1563667200,9607.5,9671.8,9212.5,9448.9,9408.5,3079.521946,18292
2019-07-20,1563580800,9395.2,9900.0,9241.0,9607.5,9568.7,3928.99870368,20285
2019-07-19,1563494400,9445.0,9583.6,9040.0,9395.2,9282.9,5750.61976509,26003
2019-07-18,1563408000,8644.4,9611.5,8275.6,9445.0,9002.2,9541.83362326,39591
2019-07-17,1563321600,8404.0,8905.0,8102.2,8644.4,8527.9,10662.13143636,42589
2019-07-16,1563235200,9651.0,9808.7,8350.9,8404.0,8992.8,11027.05997492,47694
2019-07-15,1563148800,9456.1,9848.9,8800.0,9633.6,9284.4,8294.75122988,38175
2019-07-14,1563062400,10125.0,11245.6,9199.0,9456.1,9537.2,5364.11790971,25709
2019-07-13,1562976000,10484.8,10514.3,9612.0,10125.0,10027.2,5636.85962482,25853
2019-07-12,1562889600,10088.3,10600.0,9850.0,10484.8,10318.0,5716.39969649,25798
2019-07-11,1562803200,10760.1,10760.1,9793.8,10091.4,10242.8,11940.65344846,48957
2019-07-10,1562716800,11221.3,11737.8,10280.0,10760.1,11158.2,13485.92211596,56837
2019-07-09,1562630400,10975.0,11465.0,10627.0,11221.3,11163.3,10253.59116717,43707
2019-07-08,1562544000,10219.9,11063.1,10086.8,10975.0,10663.4,7626.69020765,35892
2019-07-07,1562457600,10017.8,10345.0,9856.5,10219.9,10119.1,3762.70414877,18725
2019-07-06,1562371200,9819.9,10422.0,9802.6,10017.8,10164.0,4947.9846053,23046
2019-07-05,1562284800,9898.6,10210.1,9593.2,9819.9,9897.0,7329.71655763,34567
2019-07-04,1562198400,10608.8,10670.0,9832.0,9901.6,10379.4,8206.31335923,38607
2019-07-03,1562112000,9589.0,10650.0,9589.0,10609.8,10084.1,13006.35034092,53253
